timecentral,nextstopid,headwaysecs,lat,lon,scheduledheadwaysecs,HR,HS,PR,I_PW
2022-06-19 00:00:00,6358.0,1153.9750000000001,30.278959166666667,-97.75527916666665,1200.0,0.9616458333333333,0.8906319857930772,1.0383541666666667,0.0
2022-06-19 00:01:00,6373.0,1110.0285714285715,30.29069,-97.75180571428572,1200.0,0.9250238095238095,0.897025705357391,1.0749761904761905,0.0
2022-06-19 00:02:00,6373.0,1133.41,30.284816,-97.753867,1200.0,0.9445083333333333,0.8836416544319518,1.0554916666666667,0.0
2022-06-19 00:03:00,6373.0,1133.56,30.287002,-97.752956,1200.0,0.9446333333333333,0.8504251209445769,1.0553666666666666,0.0
2022-06-19 00:04:00,6373.0,1117.45,30.288598999999998,-97.75191,1200.0,0.9312083333333334,0.8506682671526739,1.0687916666666666,0.0
2022-06-19 00:05:00,6373.0,1117.8200000000002,30.290730000000003,-97.75079000000001,1200.0,0.9315166666666667,0.8457354207322152,1.0684833333333332,0.0
2022-06-19 00:06:00,5867.0,1036.25,30.30743,-97.74243,1200.0,0.8635416666666667,0.94535482722685,1.1364583333333333,0.0
2022-06-19 00:07:00,5868.0,999.9,30.3086725,-97.74023,1200.0,0.8332499999999999,0.9500746854087324,1.16675,0.0
2022-06-19 00:08:00,5868.0,1038.2666666666667,30.307946666666666,-97.74118666666668,1200.0,0.8652222222222222,0.9417934512720879,1.1347777777777779,0.0
2022-06-19 00:09:00,5919.0,992.82,30.31386,-97.73953800000001,1200.0,0.82735,0.9552247355612995,1.17265,0.0
2022-06-19 00:10:00,5919.0,1000.6,30.3146575,-97.740375,1200.0,0.8338333333333333,0.9413861111769322,1.1661666666666668,0.0
2022-06-19 00:11:00,5919.0,1009.6666666666666,30.312456666666666,-97.74043999999999,1200.0,0.841388888888889,0.9529846114632745,1.158611111111111,0.0
2022-06-19 00:12:00,822.0,1012.6,30.33455,-97.73981,1200.0,0.8438333333333333,,1.1561666666666666,0.0
2022-06-19 00:13:00,5919.0,1043.025,30.318765,-97.74023,1200.0,0.8691875,0.9297322786619842,1.1308125,0.0
2022-06-19 00:14:00,2324.0,1045.6333333333334,30.291623333333334,-97.74768,1200.0,0.8713611111111111,0.9589295715557703,1.1286388888888887,0.0
2022-06-19 00:15:00,4657.0,1093.2,30.290409999999998,-97.74971666666666,1200.0,0.911,0.9837397468244393,1.089,0.0
2022-06-19 00:16:00,5879.0,1117.0,30.29029,-97.75152333333334,1200.0,0.9308333333333333,0.9898241161999997,1.0691666666666666,0.0
2022-06-19 00:17:00,,,,,,,,,0.0
2022-06-19 00:18:00,6358.0,1117.6,30.261400000000002,-97.764085,1200.0,0.9313333333333333,0.9951681036618918,1.0686666666666667,0.0
2022-06-19 00:19:00,6358.0,1164.725,30.309795,-97.74754,1200.0,0.9706041666666667,0.9868617791454769,1.0293958333333333,0.0
2022-06-19 00:20:00,6358.0,1168.2833333333333,30.297053333333334,-97.75226666666667,1200.0,0.9735694444444444,0.9710566925473902,1.0264305555555555,0.0
2022-06-19 00:21:00,6358.0,1197.5666666666668,30.29949166666667,-97.75194499999999,1200.0,0.9979722222222223,0.9459213364453979,1.0020277777777777,0.0
2022-06-19 00:22:00,4757.0,1218.7333333333333,30.30098666666667,-97.75342333333333,1200.0,0.984388888888889,0.9368035287260319,0.984388888888889,0.0
2022-06-19 00:23:00,,,,,,,,,0.0
2022-06-19 00:24:00,6373.0,1220.6666666666667,30.303938333333335,-97.75394,1200.0,0.9827777777777778,0.9609374551852108,0.9827777777777778,0.0
2022-06-19 00:25:00,6373.0,1229.5555555555557,30.306355555555555,-97.75154777777777,1200.0,0.9753703703703702,0.9716149029494718,0.9753703703703703,0.0
2022-06-19 00:26:00,6373.0,1235.3166666666666,30.307923333333335,-97.75298833333333,1200.0,0.9705694444444444,0.9781581812502645,0.9705694444444445,0.0
2022-06-19 00:27:00,6373.0,1242.66,30.325671999999997,-97.74538,1200.0,0.96445,0.9848055885639196,0.96445,0.0
2022-06-19 00:28:00,4761.0,1268.1499999999999,30.35182,-97.73149666666666,1200.0,0.9432083333333334,0.9826198748566071,0.9432083333333333,0.0
2022-06-19 00:29:00,4761.0,1272.9,30.353105,-97.7293525,1200.0,0.9392499999999999,0.985235020161557,0.9392499999999999,0.0
2022-06-19 00:30:00,4761.0,1338.7666666666667,30.341691666666666,-97.73096166666666,1200.0,0.8843611111111112,0.9739059038889666,0.8843611111111112,0.0
2022-06-19 00:31:00,5919.0,1273.8200000000002,30.366104,-97.726154,1200.0,0.9384833333333333,0.9208349912454302,0.9384833333333333,0.0
2022-06-19 00:32:00,5919.0,1285.7375,30.36120375,-97.72853125,1200.0,0.9285520833333334,0.9063658659116867,0.9285520833333334,0.0
2022-06-19 00:33:00,5919.0,1322.3600000000001,30.354516,-97.731604,1200.0,0.8980333333333335,0.8990805016912544,0.8980333333333334,0.0
2022-06-19 00:34:00,822.0,1441.0,30.32662,-97.739675,1200.0,0.7991666666666668,0.9779618386530192,0.7991666666666667,1.0
2022-06-19 00:35:00,822.0,1465.75,30.331215,-97.740005,1200.0,0.7785416666666667,0.9992339676537144,0.7785416666666667,2.0
2022-06-19 00:36:00,826.0,1476.5666666666666,30.33406666666667,-97.73991333333333,1200.0,0.7695277777777778,0.995433870672327,0.7695277777777778,3.0
2022-06-19 00:37:00,826.0,1482.0249999999999,30.3388675,-97.73914500000001,1200.0,0.7649791666666668,0.9981511076889722,0.7649791666666668,4.0
2022-06-19 00:38:00,826.0,1483.7666666666667,30.343793333333334,-97.73817000000001,1200.0,0.7635277777777778,0.9993745372083779,0.7635277777777777,3.0
2022-06-19 00:39:00,829.0,1341.75,30.347305,-97.73631,1200.0,0.881875,0.9986447120027256,0.881875,0.0
2022-06-19 00:40:00,829.0,1341.1000000000001,30.35113,-97.73390666666667,1200.0,0.8824166666666666,0.9998333333333335,0.8824166666666666,0.0
2022-06-19 00:41:00,829.0,1359.7333333333333,30.353983333333332,-97.73209000000001,1200.0,0.8668888888888888,0.9874107813615808,0.8668888888888888,0.0
2022-06-19 00:42:00,4570.0,1394.475,30.3568025,-97.730685,1200.0,0.8379375,0.9923347298977307,0.8379375,0.0
2022-06-19 00:43:00,4570.0,1397.1000000000001,30.361896666666667,-97.72930333333333,1200.0,0.83575,0.9961639502378388,0.83575,0.0
2022-06-19 00:44:00,4572.0,1408.6999999999998,30.366405,-97.72811,1200.0,0.8260833333333335,0.9998821488698023,0.8260833333333334,0.0
2022-06-19 00:45:00,4757.0,1420.6666666666667,30.371463333333335,-97.72673666666667,1200.0,0.816111111111111,0.9852141834729911,0.8161111111111111,1.0
2022-06-19 00:46:00,4757.0,1389.0,30.37569,-97.72578,1200.0,0.8425,0.9997642977396044,0.8425,0.0
2022-06-19 00:47:00,4757.0,1373.7666666666667,30.37942,-97.72492666666666,1200.0,0.8551944444444446,0.9859207764050344,0.8551944444444445,0.0
2022-06-19 00:48:00,4757.0,1401.7,30.37945,-97.724915,1200.0,0.8319166666666666,0.9882148869802242,0.8319166666666666,0.0
2022-06-19 00:49:00,4757.0,1456.7,30.379444999999997,-97.724915,1200.0,0.7860833333333332,0.9823223304703363,0.7860833333333332,2.0
2022-06-19 00:50:00,5724.0,1512.5333333333335,30.380376666666667,-97.72475333333334,1200.0,0.7395555555555555,0.990605729681619,0.7395555555555555,3.0
2022-06-19 00:51:00,5724.0,1517.225,30.385795,-97.724765,1200.0,0.7356458333333333,0.996334359360726,0.7356458333333333,4.0
2022-06-19 00:52:00,5724.0,1538.25,30.38727,-97.727295,1200.0,0.7181250000000001,0.9947556247061997,0.718125,2.0
2022-06-19 00:53:00,4761.0,1497.4,30.391865,-97.72559,1200.0,0.7521666666666667,0.9981143819168358,0.7521666666666667,2.0
2022-06-19 00:54:00,4761.0,1479.875,30.3914975,-97.721785,1200.0,0.7667708333333332,0.9944508196300915,0.7667708333333334,4.0
2022-06-19 00:55:00,4761.0,1497.1,30.39174,-97.72157,1200.0,0.7524166666666667,0.9882148869802242,0.7524166666666667,2.0
2022-06-19 00:56:00,4761.0,1550.4333333333332,30.391750000000002,-97.72156333333334,1200.0,0.7079722222222224,0.987270623069567,0.7079722222222222,3.0
2022-06-19 00:57:00,5919.0,1576.825,30.3975075,-97.719635,1200.0,0.6859791666666666,0.9919837043860417,0.6859791666666666,4.0
2022-06-19 00:58:00,5919.0,1547.4499999999998,30.402345,-97.718075,1200.0,0.7104583333333334,0.995109178096793,0.7104583333333334,2.0
2022-06-19 00:59:00,5919.0,1570.0500000000002,30.402005,-97.71938,1200.0,0.6916249999999999,0.9978197540913414,0.6916249999999999,2.0
2022-06-19 01:00:00,,,,,,,,,0.0
2022-06-19 01:01:00,,,,,,,,,0.0
2022-06-19 01:02:00,,,,,,,,,0.0
2022-06-19 01:03:00,,,,,,,,,0.0
2022-06-19 01:04:00,,,,,,,,,0.0
2022-06-19 01:05:00,,,,,,,,,0.0
2022-06-19 01:06:00,,,,,,,,,0.0
2022-06-19 01:07:00,,,,,,,,,0.0
2022-06-19 01:08:00,,,,,,,,,0.0
2022-06-19 01:09:00,,,,,,,,,0.0
2022-06-19 01:10:00,,,,,,,,,0.0
2022-06-19 01:11:00,,,,,,,,,0.0
2022-06-19 01:12:00,,,,,,,,,0.0
2022-06-19 01:13:00,,,,,,,,,0.0
2022-06-19 01:14:00,,,,,,,,,0.0
2022-06-19 01:15:00,,,,,,,,,0.0
2022-06-19 01:16:00,,,,,,,,,0.0
2022-06-19 01:17:00,,,,,,,,,0.0
2022-06-19 01:18:00,,,,,,,,,0.0
2022-06-19 01:19:00,,,,,,,,,0.0
2022-06-19 01:20:00,,,,,,,,,0.0
2022-06-19 01:21:00,,,,,,,,,0.0
2022-06-19 01:22:00,,,,,,,,,0.0
2022-06-19 01:23:00,,,,,,,,,0.0
2022-06-19 01:24:00,,,,,,,,,0.0
2022-06-19 01:25:00,,,,,,,,,0.0
2022-06-19 01:26:00,,,,,,,,,0.0
2022-06-19 01:27:00,,,,,,,,,0.0
2022-06-19 01:28:00,,,,,,,,,0.0
2022-06-19 01:29:00,,,,,,,,,0.0
2022-06-19 01:30:00,,,,,,,,,0.0
2022-06-19 01:31:00,,,,,,,,,0.0
2022-06-19 01:32:00,,,,,,,,,0.0
2022-06-19 01:33:00,,,,,,,,,0.0
2022-06-19 01:34:00,,,,,,,,,0.0
2022-06-19 01:35:00,,,,,,,,,0.0
2022-06-19 01:36:00,,,,,,,,,0.0
2022-06-19 01:37:00,,,,,,,,,0.0
2022-06-19 01:38:00,,,,,,,,,0.0
2022-06-19 01:39:00,,,,,,,,,0.0
2022-06-19 01:40:00,,,,,,,,,0.0
2022-06-19 01:41:00,,,,,,,,,0.0
2022-06-19 01:42:00,,,,,,,,,0.0
2022-06-19 01:43:00,,,,,,,,,0.0
2022-06-19 01:44:00,,,,,,,,,0.0
2022-06-19 01:45:00,,,,,,,,,0.0
2022-06-19 01:46:00,,,,,,,,,0.0
2022-06-19 01:47:00,,,,,,,,,0.0
2022-06-19 01:48:00,,,,,,,,,0.0
2022-06-19 01:49:00,,,,,,,,,0.0
2022-06-19 01:50:00,,,,,,,,,0.0
2022-06-19 01:51:00,,,,,,,,,0.0
