timecentral,nextstopid,headwaysecs,lat,lon,scheduledheadwaysecs,HR,HS,PR,I_PW
2022-06-19 00:00:00,6348.0,1539.4777777777776,30.28911,-97.74016333333333,1200.0,0.7171018518518517,0.5680643337798019,0.7171018518518519,5.0
2022-06-19 00:01:00,5863.0,1708.5333333333335,30.26927333333333,-97.74907,1200.0,0.5762222222222222,0.49302360526863287,0.5762222222222222,2.0
2022-06-19 00:02:00,5863.0,1714.8999999999999,30.269211666666667,-97.75018999999999,1200.0,0.5709166666666665,0.5376369151605827,0.5709166666666667,4.0
2022-06-19 00:03:00,5553.0,1736.5666666666666,30.26888,-97.74978,1200.0,0.5528611111111112,0.49795982665911276,0.552861111111111,2.0
2022-06-19 00:04:00,6356.0,1779.4166666666667,30.269028333333335,-97.74878,1200.0,0.5171527777777778,0.5833338519447672,0.5171527777777778,5.0
2022-06-19 00:05:00,6356.0,1712.5,30.268226666666664,-97.74830666666666,1200.0,0.5729166666666667,0.5362037758885914,0.5729166666666667,2.0
2022-06-19 00:06:00,5871.0,1737.1666666666667,30.26832,-97.74838,1200.0,0.5523611111111111,0.5679081700181814,0.5523611111111111,2.0
2022-06-19 00:07:00,5871.0,1730.1666666666667,30.264543333333336,-97.75056000000001,1200.0,0.5581944444444444,0.5427174064428317,0.5581944444444444,2.0
2022-06-19 00:08:00,5872.0,1872.35,30.258965,-97.75356500000001,1200.0,0.43970833333333337,0.38098693863627653,0.4397083333333335,1.0
2022-06-19 00:09:00,5872.0,1638.9,30.26296,-97.750235,1200.0,0.63425,0.5769635719651977,0.63425,2.0
2022-06-19 00:10:00,6361.0,1733.6666666666667,30.26087,-97.75133333333333,1200.0,0.5552777777777778,0.5041265749168407,0.5552777777777778,1.0
2022-06-19 00:11:00,6361.0,1787.65,30.25443,-97.753465,1200.0,0.5102916666666668,0.5493962036888727,0.5102916666666667,1.0
2022-06-19 00:12:00,2763.0,1316.9,30.26194,-97.74837,1200.0,0.9025833333333333,,0.9025833333333333,0.0
2022-06-19 00:13:00,5860.0,1752.5,30.297469999999997,-97.734335,1200.0,0.5395833333333333,0.5173996218401813,0.5395833333333333,1.0
2022-06-19 00:14:00,5859.0,1246.9499999999998,30.29781,-97.73344,1200.0,0.9608750000000001,0.8601696340203602,0.960875,0.0
2022-06-19 00:15:00,5859.0,1239.65,30.298755,-97.731015,1200.0,0.9669583333333331,0.8518022037763194,0.9669583333333333,0.0
2022-06-19 00:16:00,5859.0,1260.3000000000002,30.298065,-97.731115,1200.0,0.9497499999999999,0.8684781386993022,0.94975,0.0
2022-06-19 00:17:00,,,,,,,,,0.0
2022-06-19 00:18:00,6348.0,1786.0,30.294825,-97.73250999999999,1200.0,0.5116666666666667,0.5031396350862527,0.5116666666666667,1.0
2022-06-19 00:19:00,6348.0,1746.15,30.292835,-97.73321,1200.0,0.544875,0.4957739394488928,0.544875,1.0
2022-06-19 00:20:00,6348.0,1753.775,30.2931925,-97.732715,1200.0,0.5385208333333333,0.6004492721274074,0.5385208333333333,2.0
2022-06-19 00:21:00,6348.0,1740.75,30.292994999999998,-97.7309325,1200.0,0.549375,0.589085614824153,0.5493750000000001,2.0
2022-06-19 00:22:00,5870.0,1750.45,30.293035,-97.73057,1200.0,0.5412916666666665,0.48693510468406065,0.5412916666666666,1.0
2022-06-19 00:23:00,,,,,,,,,0.0
2022-06-19 00:24:00,5553.0,1763.975,30.29306,-97.73051,1200.0,0.5300208333333334,0.5940907419013639,0.5300208333333334,2.0
2022-06-19 00:25:00,5553.0,1762.8,30.296598333333336,-97.72974666666666,1200.0,0.5309999999999999,0.6199620157873105,0.5310000000000001,3.0
2022-06-19 00:26:00,5553.0,1775.2,30.297845000000002,-97.7289,1200.0,0.5206666666666666,0.608057526188118,0.5206666666666666,2.0
2022-06-19 00:27:00,6356.0,1759.175,30.2991025,-97.72716,1200.0,0.5340208333333334,0.577015769627852,0.5340208333333334,2.0
2022-06-19 00:28:00,5871.0,1924.2199999999998,30.315634,-97.7192,1200.0,0.3964833333333335,0.5337527167192642,0.3964833333333334,3.0
2022-06-19 00:29:00,5871.0,1794.6666666666667,30.300998333333336,-97.72721,1200.0,0.5044444444444443,0.576730248650571,0.5044444444444443,3.0
2022-06-19 00:30:00,5871.0,1802.1166666666668,30.302989999999998,-97.72710333333333,1200.0,0.4982361111111111,0.5806794138905351,0.498236111111111,3.0
2022-06-19 00:31:00,5872.0,1731.42,30.283062,-97.737018,1200.0,0.55715,0.5702786052762402,0.55715,2.0
2022-06-19 00:32:00,5872.0,1900.3,30.31652142857143,-97.71935285714287,1200.0,0.41641666666666666,0.576552369432378,0.41641666666666666,4.0
2022-06-19 00:33:00,6361.0,1821.8,30.301779999999997,-97.72648,1200.0,0.48183333333333334,0.5695195029582254,0.48183333333333334,3.0
2022-06-19 00:34:00,6361.0,1735.0400000000002,30.273872,-97.73808799999999,1200.0,0.5541333333333334,0.5656153114589686,0.5541333333333334,2.0
2022-06-19 00:35:00,6361.0,1848.0,30.29432,-97.728215,1200.0,0.45999999999999996,0.4248864846349414,0.45999999999999996,1.0
2022-06-19 00:36:00,,,,,,,,,0.0
2022-06-19 00:37:00,,,,,,,,,0.0
2022-06-19 00:38:00,,,,,,,,,0.0
2022-06-19 00:39:00,,,,,,,,,0.0
2022-06-19 00:40:00,,,,,,,,,0.0
2022-06-19 00:41:00,,,,,,,,,0.0
2022-06-19 00:42:00,,,,,,,,,0.0
2022-06-19 00:43:00,,,,,,,,,0.0
2022-06-19 00:44:00,,,,,,,,,0.0
2022-06-19 00:45:00,,,,,,,,,0.0
2022-06-19 00:46:00,,,,,,,,,0.0
2022-06-19 00:47:00,,,,,,,,,0.0
2022-06-19 00:48:00,,,,,,,,,0.0
2022-06-19 00:49:00,,,,,,,,,0.0
2022-06-19 00:50:00,,,,,,,,,0.0
2022-06-19 00:51:00,,,,,,,,,0.0
2022-06-19 00:52:00,,,,,,,,,0.0
2022-06-19 00:53:00,,,,,,,,,0.0
2022-06-19 00:54:00,,,,,,,,,0.0
2022-06-19 00:55:00,,,,,,,,,0.0
2022-06-19 00:56:00,,,,,,,,,0.0
2022-06-19 00:57:00,,,,,,,,,0.0
2022-06-19 00:58:00,,,,,,,,,0.0
2022-06-19 00:59:00,,,,,,,,,0.0
2022-06-19 01:00:00,,,,,,,,,0.0
2022-06-19 01:01:00,,,,,,,,,0.0
2022-06-19 01:02:00,,,,,,,,,0.0
2022-06-19 01:03:00,,,,,,,,,0.0
2022-06-19 01:04:00,,,,,,,,,0.0
2022-06-19 01:05:00,,,,,,,,,0.0
2022-06-19 01:06:00,,,,,,,,,0.0
2022-06-19 01:07:00,,,,,,,,,0.0
2022-06-19 01:08:00,,,,,,,,,0.0
2022-06-19 01:09:00,,,,,,,,,0.0
2022-06-19 01:10:00,,,,,,,,,0.0
2022-06-19 01:11:00,,,,,,,,,0.0
2022-06-19 01:12:00,,,,,,,,,0.0
2022-06-19 01:13:00,,,,,,,,,0.0
2022-06-19 01:14:00,,,,,,,,,0.0
2022-06-19 01:15:00,,,,,,,,,0.0
2022-06-19 01:16:00,,,,,,,,,0.0
2022-06-19 01:17:00,,,,,,,,,0.0
2022-06-19 01:18:00,,,,,,,,,0.0
2022-06-19 01:19:00,,,,,,,,,0.0
2022-06-19 01:20:00,,,,,,,,,0.0
2022-06-19 01:21:00,,,,,,,,,0.0
2022-06-19 01:22:00,,,,,,,,,0.0
2022-06-19 01:23:00,,,,,,,,,0.0
2022-06-19 01:24:00,,,,,,,,,0.0
2022-06-19 01:25:00,,,,,,,,,0.0
2022-06-19 01:26:00,,,,,,,,,0.0
2022-06-19 01:27:00,,,,,,,,,0.0
2022-06-19 01:28:00,,,,,,,,,0.0
2022-06-19 01:29:00,,,,,,,,,0.0
2022-06-19 01:30:00,,,,,,,,,0.0
2022-06-19 01:31:00,,,,,,,,,0.0
